file_name,vulnerability,model
falcon2-11B-7884.c,1,falcon2
codellama_13b-1421.c,0,codellama_13b
llama2-13B-13628.c,0,llama2
llama2-13B-13568.c,0,llama2
gemini_pro-35379.c,0,gemini_pro
falcon180b-30303.c,0,falcon180b
falcon2-11B-5248.c,1,falcon2
mistral_7b-9182.c,0,mistral_7b
llama2-13B-2763.c,1,llama2
gpt35-76941.c,0,gpt35
gemini_pro-16394.c,1,gemini_pro
gemma7b-32211.c,0,gemma7b
codellama_13b-9934.c,1,codellama_13b
falcon180b-20693.c,0,falcon180b
falcon2-11B-602.c,1,falcon2
falcon2-11B-8612.c,0,falcon2
gpt35-18228.c,1,gpt35
llama2-13B-7704.c,0,llama2
gpt35-50418.c,0,gpt35
falcon180b-6971.c,1,falcon180b
mistral_7b-1383.c,0,mistral_7b
gpt35-35593.c,1,gpt35
falcon180b-66457.c,0,falcon180b
gemma7b-44000.c,0,gemma7b
gpt35-58954.c,1,gpt35
gemini_pro-5119.c,1,gemini_pro
falcon2-11B-11056.c,0,falcon2
mistral_7b-79.c,0,mistral_7b
gemma7b-9969.c,1,gemma7b
gpt35-75103.c,0,gpt35
codellama_13b-9333.c,0,codellama_13b
gemma7b-26300.c,1,gemma7b
llama2-13B-4339.c,0,llama2
mistral_7b-3314.c,0,mistral_7b
falcon180b-47286.c,1,falcon180b
gemma7b-3123.c,1,gemma7b
falcon180b-1733.c,1,falcon180b
mistral_7b-8013.c,0,mistral_7b
gemini_pro-39104.c,1,gemini_pro
codellama_13b-6038.c,0,codellama_13b
gpt4o_mini-20817.c,0,gpt4o_mini
gemini_pro-2194.c,0,gemini_pro
gemini_pro-7530.c,0,gemini_pro
gpt4o_mini-31498.c,0,gpt4o_mini
falcon180b-7500.c,0,falcon180b
gpt4o_mini-17045.c,1,gpt4o_mini
codellama_13b-5022.c,0,codellama_13b
gemma7b-17447.c,1,gemma7b
gemma7b-8879.c,0,gemma7b
gemini_pro-28848.c,0,gemini_pro
gemini_pro-10367.c,0,gemini_pro
falcon2-11B-7076.c,1,falcon2
falcon2-11B-6983.c,0,falcon2
mistral_7b-9773.c,1,mistral_7b
llama2-13B-3245.c,0,llama2
codellama_13b-10948.c,0,codellama_13b
gpt4o_mini-34861.c,0,gpt4o_mini
codellama_13b-10399.c,0,codellama_13b
falcon2-11B-7342.c,0,falcon2
gemma7b-417.c,0,gemma7b
falcon180b-27121.c,1,falcon180b
gemini_pro-11058.c,1,gemini_pro
gpt4o_mini-11165.c,0,gpt4o_mini
llama2-13B-3326.c,1,llama2
gpt4o_mini-17541.c,0,gpt4o_mini
falcon180b-64069.c,0,falcon180b
codellama_13b-4683.c,0,codellama_13b
gemini_pro-26570.c,0,gemini_pro
codellama_13b-6105.c,1,codellama_13b
gemma7b-7136.c,0,gemma7b
falcon2-11B-546.c,0,falcon2
gpt4o_mini-13124.c,1,gpt4o_mini
gemini_pro-38110.c,0,gemini_pro
gemini_pro-22816.c,0,gemini_pro
mistral_7b-4102.c,1,mistral_7b
falcon2-11B-1318.c,1,falcon2
falcon2-11B-4587.c,0,falcon2
llama2-13B-18371.c,0,llama2
falcon2-11B-7213.c,1,falcon2
gemini_pro-18344.c,1,gemini_pro
falcon180b-37636.c,0,falcon180b
codellama_13b-10842.c,1,codellama_13b
gpt35-43143.c,1,gpt35
gemini_pro-34467.c,0,gemini_pro
gpt35-34432.c,1,gpt35
falcon180b-26988.c,0,falcon180b
falcon180b-19828.c,1,falcon180b
codellama_13b-11777.c,0,codellama_13b
gpt4o_mini-20850.c,0,gpt4o_mini
llama2-13B-7084.c,1,llama2
gpt35-31583.c,0,gpt35
falcon2-11B-2878.c,1,falcon2
gemini_pro-25545.c,0,gemini_pro
gemini_pro-20682.c,1,gemini_pro
gemma7b-5068.c,0,gemma7b
gpt35-33494.c,0,gpt35
mistral_7b-8554.c,1,mistral_7b
gemini_pro-13323.c,1,gemini_pro
gpt4o_mini-33070.c,0,gpt4o_mini
falcon180b-70040.c,0,falcon180b
falcon2-11B-6360.c,0,falcon2
llama2-13B-11915.c,1,llama2
gpt4o_mini-10641.c,1,gpt4o_mini
codellama_13b-1587.c,1,codellama_13b
gpt4o_mini-18937.c,1,gpt4o_mini
falcon2-11B-4858.c,0,falcon2
mistral_7b-3271.c,1,mistral_7b
gpt35-20775.c,1,gpt35
gemma7b-24055.c,0,gemma7b
gemini_pro-23613.c,1,gemini_pro
gpt4o_mini-27613.c,0,gpt4o_mini
falcon2-11B-11264.c,0,falcon2
codellama_13b-11175.c,0,codellama_13b
falcon180b-47176.c,1,falcon180b
mistral_7b-8546.c,1,mistral_7b
falcon2-11B-8643.c,1,falcon2
gemini_pro-35485.c,1,gemini_pro
mistral_7b-2901.c,0,mistral_7b
codellama_13b-8615.c,1,codellama_13b
falcon2-11B-5482.c,1,falcon2
gemini_pro-10928.c,0,gemini_pro
gpt4o_mini-38536.c,0,gpt4o_mini
gpt4o_mini-10295.c,1,gpt4o_mini
mistral_7b-4843.c,0,mistral_7b
gemma7b-43459.c,0,gemma7b
mistral_7b-1186.c,0,mistral_7b
gemini_pro-37458.c,0,gemini_pro
gpt35-60090.c,0,gpt35
gpt35-32121.c,0,gpt35
gemini_pro-3873.c,0,gemini_pro
gemini_pro-28490.c,0,gemini_pro
llama2-13B-15550.c,1,llama2
llama2-13B-1824.c,1,llama2
gemma7b-30529.c,0,gemma7b
falcon180b-52847.c,1,falcon180b
llama2-13B-5234.c,0,llama2
gpt4o_mini-27299.c,0,gpt4o_mini
gemma7b-36359.c,1,gemma7b
gemini_pro-26956.c,0,gemini_pro
falcon180b-68106.c,0,falcon180b
gpt4o_mini-3218.c,1,gpt4o_mini
gpt4o_mini-24085.c,0,gpt4o_mini
gemma7b-6327.c,0,gemma7b
gemma7b-15160.c,0,gemma7b
gpt35-51553.c,0,gpt35
llama2-13B-16443.c,1,llama2
gemma7b-38916.c,0,gemma7b
falcon180b-18434.c,1,falcon180b
llama2-13B-13289.c,0,llama2
gpt35-43703.c,0,gpt35
gemma7b-39635.c,1,gemma7b
codellama_13b-3819.c,1,codellama_13b
llama2-13B-15840.c,0,llama2
gemma7b-23261.c,1,gemma7b
falcon180b-64671.c,0,falcon180b
llama2-13B-21.c,0,llama2
llama2-13B-16269.c,0,llama2
falcon180b-362.c,0,falcon180b
gpt4o_mini-8446.c,1,gpt4o_mini
gemini_pro-16884.c,0,gemini_pro
gemini_pro-28212.c,0,gemini_pro
llama2-13B-16654.c,0,llama2
falcon2-11B-8257.c,1,falcon2
gemini_pro-26370.c,0,gemini_pro
falcon180b-42936.c,1,falcon180b
falcon180b-51165.c,1,falcon180b
codellama_13b-4912.c,0,codellama_13b
gpt35-56975.c,0,gpt35
falcon180b-14781.c,0,falcon180b
falcon2-11B-8877.c,1,falcon2
gpt35-34709.c,1,gpt35
falcon180b-50819.c,1,falcon180b
gemini_pro-1720.c,0,gemini_pro
falcon180b-52437.c,1,falcon180b
gpt4o_mini-2125.c,1,gpt4o_mini
falcon2-11B-2871.c,0,falcon2
codellama_13b-7866.c,1,codellama_13b
falcon180b-55108.c,0,falcon180b
mistral_7b-8918.c,1,mistral_7b
codellama_13b-5042.c,1,codellama_13b
gpt4o_mini-6553.c,1,gpt4o_mini
falcon2-11B-5265.c,1,falcon2
mistral_7b-2431.c,0,mistral_7b
gpt35-5155.c,0,gpt35
falcon180b-37855.c,0,falcon180b
falcon180b-25504.c,1,falcon180b
llama2-13B-4908.c,0,llama2
mistral_7b-6566.c,1,mistral_7b
mistral_7b-3673.c,1,mistral_7b
llama2-13B-2922.c,0,llama2
gpt35-14221.c,1,gpt35
gemma7b-27984.c,1,gemma7b
falcon180b-37416.c,1,falcon180b
falcon180b-30893.c,0,falcon180b
gemma7b-31655.c,1,gemma7b
llama2-13B-7887.c,0,llama2
falcon180b-48976.c,0,falcon180b
llama2-13B-3387.c,1,llama2
falcon180b-55812.c,0,falcon180b
llama2-13B-5832.c,0,llama2
falcon180b-46464.c,0,falcon180b
mistral_7b-7435.c,1,mistral_7b
codellama_13b-966.c,0,codellama_13b
codellama_13b-1357.c,0,codellama_13b
codellama_13b-4274.c,0,codellama_13b
falcon180b-54093.c,0,falcon180b
gemma7b-41282.c,1,gemma7b
codellama_13b-3907.c,0,codellama_13b
llama2-13B-15735.c,0,llama2
gpt4o_mini-17291.c,0,gpt4o_mini
gemma7b-20346.c,0,gemma7b
falcon2-11B-11104.c,1,falcon2
falcon180b-7860.c,0,falcon180b
gpt4o_mini-19162.c,0,gpt4o_mini
gpt35-66336.c,0,gpt35
codellama_13b-9776.c,1,codellama_13b
falcon2-11B-11871.c,0,falcon2
gemma7b-3237.c,1,gemma7b
gpt4o_mini-27078.c,0,gpt4o_mini
mistral_7b-8456.c,0,mistral_7b
falcon2-11B-900.c,0,falcon2
falcon180b-43002.c,1,falcon180b
gpt4o_mini-26914.c,1,gpt4o_mini
falcon2-11B-980.c,1,falcon2
falcon2-11B-6290.c,1,falcon2
gemini_pro-36295.c,1,gemini_pro
llama2-13B-17319.c,1,llama2
gemini_pro-36622.c,0,gemini_pro
mistral_7b-255.c,1,mistral_7b
llama2-13B-3390.c,1,llama2
mistral_7b-8854.c,0,mistral_7b
gpt4o_mini-7380.c,0,gpt4o_mini
gemini_pro-5485.c,1,gemini_pro
gemini_pro-18264.c,1,gemini_pro
codellama_13b-2925.c,1,codellama_13b
falcon2-11B-6907.c,0,falcon2
gpt4o_mini-15702.c,0,gpt4o_mini
gpt35-1917.c,1,gpt35
codellama_13b-1453.c,1,codellama_13b
gpt4o_mini-5277.c,0,gpt4o_mini
falcon2-11B-5291.c,1,falcon2
codellama_13b-3977.c,0,codellama_13b
mistral_7b-4392.c,1,mistral_7b
gpt4o_mini-7976.c,0,gpt4o_mini
falcon180b-16886.c,1,falcon180b
falcon180b-10167.c,1,falcon180b
gpt4o_mini-24805.c,0,gpt4o_mini
gemini_pro-19197.c,1,gemini_pro
mistral_7b-9377.c,0,mistral_7b
gemini_pro-6038.c,1,gemini_pro
codellama_13b-4650.c,1,codellama_13b
gpt35-45144.c,1,gpt35
gpt4o_mini-7360.c,1,gpt4o_mini
falcon2-11B-4809.c,0,falcon2
mistral_7b-7002.c,1,mistral_7b
gemini_pro-8866.c,0,gemini_pro
falcon180b-56480.c,0,falcon180b
gpt35-79.c,1,gpt35
gemma7b-16581.c,0,gemma7b
gpt35-36914.c,1,gpt35
falcon180b-11261.c,0,falcon180b
gemma7b-46438.c,0,gemma7b
gpt35-500.c,1,gpt35
gemini_pro-23933.c,0,gemini_pro
codellama_13b-11987.c,0,codellama_13b
gemini_pro-30623.c,0,gemini_pro
falcon180b-66138.c,0,falcon180b
falcon180b-35119.c,0,falcon180b
gpt4o_mini-4220.c,1,gpt4o_mini
gpt35-39262.c,0,gpt35
codellama_13b-5045.c,1,codellama_13b
gpt4o_mini-12265.c,0,gpt4o_mini
falcon2-11B-7152.c,1,falcon2
falcon180b-48596.c,0,falcon180b
gemini_pro-9152.c,0,gemini_pro
gemini_pro-24853.c,0,gemini_pro
codellama_13b-6867.c,1,codellama_13b
gemma7b-30077.c,1,gemma7b
gpt35-12176.c,1,gpt35
llama2-13B-1121.c,1,llama2
falcon180b-10558.c,1,falcon180b
falcon2-11B-4746.c,1,falcon2
gpt4o_mini-26873.c,0,gpt4o_mini
gpt35-14160.c,1,gpt35
gemini_pro-10933.c,1,gemini_pro
gemini_pro-4710.c,0,gemini_pro
gpt35-47356.c,0,gpt35
mistral_7b-1587.c,0,mistral_7b
gpt4o_mini-39347.c,1,gpt4o_mini
llama2-13B-75.c,0,llama2
falcon180b-37481.c,1,falcon180b
codellama_13b-2721.c,1,codellama_13b
llama2-13B-972.c,1,llama2
mistral_7b-9779.c,0,mistral_7b
falcon2-11B-1302.c,1,falcon2
falcon2-11B-8743.c,0,falcon2
falcon2-11B-3458.c,1,falcon2
gemma7b-13155.c,0,gemma7b
llama2-13B-12947.c,1,llama2
gpt35-77246.c,1,gpt35
llama2-13B-8732.c,0,llama2
codellama_13b-3952.c,0,codellama_13b
falcon2-11B-1478.c,1,falcon2
gpt35-3199.c,1,gpt35
gemini_pro-22596.c,0,gemini_pro
gemma7b-22741.c,0,gemma7b
falcon180b-44120.c,1,falcon180b
llama2-13B-19875.c,0,llama2
gemma7b-17885.c,1,gemma7b
falcon180b-43783.c,0,falcon180b
falcon180b-26305.c,0,falcon180b
falcon180b-6002.c,1,falcon180b
gpt4o_mini-38480.c,0,gpt4o_mini
llama2-13B-103.c,0,llama2
falcon180b-40557.c,1,falcon180b
falcon2-11B-10366.c,1,falcon2
gemma7b-14887.c,1,gemma7b
gpt4o_mini-38625.c,1,gpt4o_mini
gemma7b-23279.c,1,gemma7b
falcon2-11B-7002.c,0,falcon2
falcon180b-13902.c,0,falcon180b
mistral_7b-3402.c,0,mistral_7b
falcon180b-3328.c,1,falcon180b
gemini_pro-850.c,0,gemini_pro
gpt4o_mini-36031.c,1,gpt4o_mini
gpt4o_mini-19972.c,1,gpt4o_mini
gemini_pro-21978.c,0,gemini_pro
falcon180b-4810.c,1,falcon180b
gemini_pro-1075.c,1,gemini_pro
llama2-13B-11738.c,1,llama2
mistral_7b-995.c,1,mistral_7b
gemini_pro-17294.c,0,gemini_pro
falcon2-11B-999.c,0,falcon2
llama2-13B-6060.c,1,llama2
gpt4o_mini-18429.c,0,gpt4o_mini
falcon180b-66047.c,0,falcon180b
gpt35-46463.c,0,gpt35
gpt4o_mini-20149.c,1,gpt4o_mini
falcon180b-1699.c,1,falcon180b
mistral_7b-2591.c,1,mistral_7b
gpt4o_mini-39511.c,1,gpt4o_mini
gemini_pro-21407.c,1,gemini_pro
mistral_7b-1121.c,1,mistral_7b
gemini_pro-14092.c,1,gemini_pro
gemma7b-25596.c,0,gemma7b
falcon180b-20116.c,0,falcon180b
gemma7b-30096.c,1,gemma7b
mistral_7b-4097.c,1,mistral_7b
falcon180b-13183.c,1,falcon180b
falcon2-11B-8975.c,0,falcon2
llama2-13B-18997.c,1,llama2
mistral_7b-1449.c,0,mistral_7b
gemini_pro-9331.c,1,gemini_pro
gpt4o_mini-38420.c,0,gpt4o_mini
gemma7b-20964.c,1,gemma7b
gpt35-2899.c,1,gpt35
mistral_7b-3862.c,1,mistral_7b
gemini_pro-12797.c,0,gemini_pro
mistral_7b-3006.c,0,mistral_7b
codellama_13b-7360.c,0,codellama_13b
llama2-13B-4253.c,1,llama2
falcon180b-16202.c,0,falcon180b
gemini_pro-20983.c,0,gemini_pro
gpt4o_mini-27562.c,1,gpt4o_mini
falcon2-11B-8034.c,0,falcon2
gpt4o_mini-29996.c,0,gpt4o_mini
llama2-13B-3224.c,1,llama2
mistral_7b-6554.c,0,mistral_7b
gpt35-755.c,0,gpt35
falcon2-11B-9062.c,1,falcon2
mistral_7b-2845.c,1,mistral_7b
gemini_pro-37476.c,1,gemini_pro
codellama_13b-2475.c,1,codellama_13b
gemma7b-26149.c,1,gemma7b
falcon180b-64911.c,1,falcon180b
falcon180b-63561.c,1,falcon180b
falcon180b-16565.c,1,falcon180b
falcon2-11B-10668.c,0,falcon2
codellama_13b-9575.c,0,codellama_13b
llama2-13B-15060.c,0,llama2
gpt4o_mini-17623.c,1,gpt4o_mini
gemma7b-21477.c,1,gemma7b
gpt35-51601.c,0,gpt35
gemini_pro-33885.c,1,gemini_pro
mistral_7b-6928.c,1,mistral_7b
falcon2-11B-11157.c,0,falcon2
gemini_pro-9690.c,0,gemini_pro
codellama_13b-3664.c,0,codellama_13b
llama2-13B-19313.c,1,llama2
mistral_7b-730.c,0,mistral_7b
llama2-13B-6894.c,0,llama2
llama2-13B-127.c,0,llama2
falcon2-11B-4309.c,0,falcon2
falcon180b-52191.c,1,falcon180b
gpt35-43816.c,1,gpt35
gpt4o_mini-2634.c,1,gpt4o_mini
llama2-13B-17886.c,0,llama2
falcon2-11B-7084.c,0,falcon2
mistral_7b-9921.c,0,mistral_7b
codellama_13b-8552.c,1,codellama_13b
gpt4o_mini-5069.c,0,gpt4o_mini
mistral_7b-4633.c,1,mistral_7b
llama2-13B-7027.c,0,llama2
llama2-13B-14967.c,1,llama2
gpt35-62343.c,0,gpt35
llama2-13B-10657.c,1,llama2
llama2-13B-10263.c,1,llama2
gpt35-45856.c,1,gpt35
falcon2-11B-1958.c,1,falcon2
llama2-13B-4067.c,1,llama2
gemma7b-3577.c,1,gemma7b
codellama_13b-1363.c,0,codellama_13b
gemma7b-31574.c,0,gemma7b
gemma7b-37154.c,0,gemma7b
falcon2-11B-1814.c,1,falcon2
gpt4o_mini-25752.c,0,gpt4o_mini
gpt35-43076.c,1,gpt35
gpt4o_mini-22329.c,0,gpt4o_mini
gemini_pro-14394.c,0,gemini_pro
gpt35-59477.c,0,gpt35
falcon2-11B-11708.c,1,falcon2
gpt4o_mini-12057.c,1,gpt4o_mini
llama2-13B-6760.c,0,llama2
llama2-13B-5480.c,0,llama2
mistral_7b-2875.c,0,mistral_7b
llama2-13B-14872.c,1,llama2
llama2-13B-2672.c,0,llama2
gemma7b-30383.c,0,gemma7b
gemini_pro-7949.c,0,gemini_pro
codellama_13b-1300.c,0,codellama_13b
gemini_pro-10448.c,0,gemini_pro
llama2-13B-17296.c,1,llama2
gemini_pro-28157.c,1,gemini_pro
gemini_pro-15698.c,0,gemini_pro
llama2-13B-17067.c,1,llama2
falcon180b-8006.c,1,falcon180b
falcon180b-9114.c,0,falcon180b
gemma7b-40947.c,1,gemma7b
gpt4o_mini-1904.c,1,gpt4o_mini
gpt35-32116.c,0,gpt35
mistral_7b-3193.c,1,mistral_7b
gpt35-52370.c,0,gpt35
falcon2-11B-2952.c,1,falcon2
codellama_13b-5181.c,0,codellama_13b
gemini_pro-33297.c,0,gemini_pro
llama2-13B-1108.c,1,llama2
falcon180b-52195.c,1,falcon180b
llama2-13B-16342.c,0,llama2
llama2-13B-2841.c,1,llama2
gemma7b-23616.c,0,gemma7b
gpt35-74015.c,0,gpt35
llama2-13B-19716.c,1,llama2
falcon180b-15624.c,1,falcon180b
mistral_7b-6224.c,0,mistral_7b
falcon2-11B-9262.c,0,falcon2
gemma7b-9545.c,1,gemma7b
gpt4o_mini-4235.c,0,gpt4o_mini
mistral_7b-199.c,1,mistral_7b
gpt4o_mini-4108.c,1,gpt4o_mini
falcon180b-57220.c,1,falcon180b
llama2-13B-5170.c,1,llama2
llama2-13B-11906.c,0,llama2
gpt4o_mini-30763.c,1,gpt4o_mini
gpt4o_mini-12736.c,1,gpt4o_mini
gemma7b-7961.c,0,gemma7b
mistral_7b-9317.c,1,mistral_7b
gemma7b-2013.c,0,gemma7b
falcon180b-39772.c,0,falcon180b
falcon180b-31809.c,0,falcon180b
llama2-13B-11885.c,0,llama2
falcon180b-52371.c,0,falcon180b
gpt4o_mini-12405.c,1,gpt4o_mini
mistral_7b-3962.c,1,mistral_7b
gemma7b-24823.c,0,gemma7b
gpt4o_mini-10800.c,0,gpt4o_mini
gpt35-47188.c,0,gpt35
gpt35-76077.c,0,gpt35
mistral_7b-1151.c,0,mistral_7b
llama2-13B-8620.c,0,llama2
falcon180b-37974.c,0,falcon180b
gemma7b-21593.c,1,gemma7b
gpt4o_mini-34763.c,0,gpt4o_mini
llama2-13B-11463.c,1,llama2
gemma7b-5635.c,0,gemma7b
falcon2-11B-4800.c,1,falcon2
falcon180b-48053.c,0,falcon180b
falcon180b-62051.c,1,falcon180b
gemma7b-8566.c,0,gemma7b
gemma7b-13561.c,0,gemma7b
mistral_7b-3037.c,0,mistral_7b
gpt35-34081.c,0,gpt35
gemini_pro-20426.c,1,gemini_pro
codellama_13b-2998.c,1,codellama_13b
gemini_pro-15042.c,1,gemini_pro
mistral_7b-1735.c,1,mistral_7b
gpt4o_mini-831.c,0,gpt4o_mini
falcon180b-34193.c,1,falcon180b
gemini_pro-23511.c,0,gemini_pro
gemini_pro-6362.c,0,gemini_pro
falcon2-11B-1207.c,0,falcon2
gemini_pro-1581.c,1,gemini_pro
falcon180b-42588.c,0,falcon180b
mistral_7b-9604.c,0,mistral_7b
gemma7b-36362.c,1,gemma7b
falcon2-11B-6877.c,1,falcon2
falcon2-11B-4562.c,0,falcon2
falcon180b-24134.c,0,falcon180b
falcon180b-12177.c,1,falcon180b
codellama_13b-7210.c,0,codellama_13b
gpt35-27997.c,0,gpt35
falcon2-11B-6068.c,1,falcon2
codellama_13b-2063.c,1,codellama_13b
gpt35-13742.c,1,gpt35
gemma7b-23434.c,1,gemma7b
codellama_13b-8447.c,1,codellama_13b
llama2-13B-3811.c,0,llama2
falcon2-11B-8274.c,0,falcon2
falcon180b-54680.c,0,falcon180b
falcon180b-64905.c,1,falcon180b
mistral_7b-300.c,0,mistral_7b
gemini_pro-26055.c,1,gemini_pro
gemini_pro-29311.c,0,gemini_pro
gemma7b-24227.c,0,gemma7b
llama2-13B-19864.c,0,llama2
llama2-13B-6813.c,0,llama2
gpt4o_mini-32670.c,0,gpt4o_mini
gpt35-52195.c,1,gpt35
llama2-13B-11565.c,0,llama2
mistral_7b-4008.c,1,mistral_7b
gemma7b-10480.c,0,gemma7b
falcon180b-45465.c,1,falcon180b
gemma7b-31844.c,0,gemma7b
falcon180b-24018.c,1,falcon180b
llama2-13B-4804.c,1,llama2
gpt4o_mini-4438.c,0,gpt4o_mini
gpt35-55920.c,1,gpt35
gemini_pro-6820.c,0,gemini_pro
gpt35-40619.c,1,gpt35
falcon2-11B-2729.c,0,falcon2
falcon180b-51666.c,0,falcon180b
codellama_13b-11307.c,0,codellama_13b
gemma7b-39706.c,1,gemma7b
falcon2-11B-9027.c,1,falcon2
falcon2-11B-11902.c,0,falcon2
codellama_13b-3737.c,1,codellama_13b
gemma7b-35591.c,0,gemma7b
codellama_13b-7421.c,1,codellama_13b
llama2-13B-15110.c,1,llama2
gemma7b-38647.c,1,gemma7b
mistral_7b-8800.c,0,mistral_7b
gemini_pro-15617.c,0,gemini_pro
llama2-13B-15766.c,0,llama2
mistral_7b-4790.c,1,mistral_7b
gemini_pro-19707.c,1,gemini_pro
falcon180b-64151.c,0,falcon180b
mistral_7b-629.c,1,mistral_7b
falcon180b-53743.c,0,falcon180b
codellama_13b-10594.c,1,codellama_13b
gpt35-29749.c,0,gpt35
falcon180b-15387.c,0,falcon180b
mistral_7b-52.c,1,mistral_7b
gemma7b-320.c,0,gemma7b
llama2-13B-17382.c,1,llama2
gemma7b-8047.c,1,gemma7b
falcon2-11B-5783.c,0,falcon2
mistral_7b-5487.c,1,mistral_7b
mistral_7b-4436.c,1,mistral_7b
gpt4o_mini-30815.c,0,gpt4o_mini
codellama_13b-6852.c,1,codellama_13b
falcon2-11B-1664.c,0,falcon2
llama2-13B-7006.c,1,llama2
gemma7b-4646.c,1,gemma7b
falcon2-11B-1611.c,1,falcon2
gpt35-7742.c,0,gpt35
gemini_pro-7129.c,1,gemini_pro
gpt35-77614.c,0,gpt35
gpt35-9557.c,1,gpt35
llama2-13B-6767.c,1,llama2
llama2-13B-18595.c,1,llama2
codellama_13b-8760.c,0,codellama_13b
llama2-13B-15479.c,0,llama2
codellama_13b-11783.c,0,codellama_13b
falcon2-11B-214.c,0,falcon2
falcon2-11B-9538.c,0,falcon2
gpt4o_mini-25816.c,1,gpt4o_mini
llama2-13B-18394.c,1,llama2
gemma7b-27059.c,0,gemma7b
gemma7b-43065.c,1,gemma7b
gpt35-32805.c,0,gpt35
gpt35-75981.c,1,gpt35
gpt4o_mini-20669.c,0,gpt4o_mini
gemini_pro-8943.c,0,gemini_pro
gpt4o_mini-36007.c,0,gpt4o_mini
falcon2-11B-634.c,0,falcon2
gpt4o_mini-6094.c,0,gpt4o_mini
llama2-13B-337.c,0,llama2
falcon2-11B-8161.c,0,falcon2
falcon2-11B-1936.c,0,falcon2
gpt35-72875.c,0,gpt35
mistral_7b-7385.c,0,mistral_7b
llama2-13B-11444.c,1,llama2
falcon180b-958.c,0,falcon180b
mistral_7b-1562.c,1,mistral_7b
gpt4o_mini-22943.c,0,gpt4o_mini
llama2-13B-18619.c,0,llama2
mistral_7b-8265.c,0,mistral_7b
gemma7b-37080.c,0,gemma7b
gemma7b-37061.c,1,gemma7b
gpt35-73158.c,0,gpt35
gpt4o_mini-38.c,1,gpt4o_mini
gemini_pro-38417.c,0,gemini_pro
falcon2-11B-10154.c,0,falcon2
gemma7b-7863.c,1,gemma7b
falcon2-11B-1163.c,0,falcon2
gemma7b-21276.c,1,gemma7b
gpt4o_mini-5095.c,1,gpt4o_mini
llama2-13B-19496.c,0,llama2
mistral_7b-9303.c,0,mistral_7b
gemini_pro-4444.c,1,gemini_pro
falcon180b-47174.c,1,falcon180b
mistral_7b-764.c,0,mistral_7b
llama2-13B-12939.c,1,llama2
gpt4o_mini-7375.c,0,gpt4o_mini
mistral_7b-2631.c,1,mistral_7b
gemini_pro-6089.c,1,gemini_pro
gpt4o_mini-26736.c,0,gpt4o_mini
codellama_13b-7912.c,0,codellama_13b
codellama_13b-5186.c,0,codellama_13b
falcon180b-46508.c,1,falcon180b
codellama_13b-4430.c,1,codellama_13b
llama2-13B-11074.c,1,llama2
gemini_pro-37515.c,1,gemini_pro
gpt35-43769.c,1,gpt35
gpt35-12742.c,0,gpt35
gpt35-17494.c,0,gpt35
gemini_pro-23124.c,0,gemini_pro
gpt4o_mini-4102.c,0,gpt4o_mini
codellama_13b-1281.c,1,codellama_13b
gemma7b-1313.c,0,gemma7b
gpt4o_mini-17515.c,1,gpt4o_mini
codellama_13b-8596.c,0,codellama_13b
falcon2-11B-25.c,0,falcon2
gpt4o_mini-25007.c,0,gpt4o_mini
gpt4o_mini-18669.c,1,gpt4o_mini
falcon180b-50003.c,0,falcon180b
gemini_pro-10530.c,0,gemini_pro
llama2-13B-10020.c,1,llama2
mistral_7b-3971.c,1,mistral_7b
gpt35-25067.c,1,gpt35
gemma7b-32779.c,0,gemma7b
gemini_pro-10444.c,0,gemini_pro
falcon180b-60873.c,0,falcon180b
falcon2-11B-10126.c,0,falcon2
llama2-13B-3207.c,0,llama2
falcon180b-21959.c,1,falcon180b
gemini_pro-9172.c,1,gemini_pro
llama2-13B-8916.c,0,llama2
gemma7b-46710.c,0,gemma7b
codellama_13b-1116.c,0,codellama_13b
gpt35-71945.c,1,gpt35
mistral_7b-3148.c,1,mistral_7b
codellama_13b-11935.c,1,codellama_13b
gemini_pro-31954.c,0,gemini_pro
falcon180b-4757.c,0,falcon180b
gpt35-28305.c,1,gpt35
gemma7b-1319.c,0,gemma7b
gpt35-17047.c,1,gpt35
gpt35-55791.c,0,gpt35
gpt35-43775.c,0,gpt35
gpt35-60309.c,0,gpt35
codellama_13b-5203.c,0,codellama_13b
gpt35-71660.c,1,gpt35
falcon180b-51862.c,0,falcon180b
falcon2-11B-4606.c,0,falcon2
codellama_13b-5343.c,1,codellama_13b
mistral_7b-732.c,1,mistral_7b
gemini_pro-34870.c,0,gemini_pro
mistral_7b-6046.c,0,mistral_7b
gpt35-25059.c,1,gpt35
llama2-13B-9793.c,0,llama2
mistral_7b-8286.c,0,mistral_7b
gpt35-9274.c,1,gpt35
falcon2-11B-4234.c,0,falcon2
falcon180b-45869.c,1,falcon180b
codellama_13b-2414.c,1,codellama_13b
codellama_13b-2068.c,0,codellama_13b
falcon2-11B-918.c,0,falcon2
gpt4o_mini-14100.c,1,gpt4o_mini
gemma7b-32047.c,0,gemma7b
codellama_13b-10685.c,1,codellama_13b
gpt35-1041.c,0,gpt35
gpt35-2501.c,1,gpt35
falcon2-11B-2360.c,1,falcon2
codellama_13b-7823.c,1,codellama_13b
gemini_pro-3953.c,1,gemini_pro
codellama_13b-11075.c,1,codellama_13b
falcon2-11B-4653.c,1,falcon2
llama2-13B-3367.c,0,llama2
gpt4o_mini-5019.c,0,gpt4o_mini
